time,vehicle_id,vehicle_type,lane_id,speed_ms,speed_limit_ms,pct_over
403.5,499,twowheeler,52152366#0_0,12.34,11.11,11.1
403.5,620,car,50219794#8_0,12.74,11.11,14.7
403.5,671,twowheeler,-52155750#1_0,15.4,13.89,10.8
404.0,410,car,1128043714#4_0,12.24,11.11,10.2
404.0,499,twowheeler,52152366#0_0,13.49,11.11,21.4
404.0,620,car,50219794#8_0,12.78,11.11,15.0
404.0,623,twowheeler,102688627#2_0,12.23,11.11,10.1
404.0,671,twowheeler,-52155750#1_0,15.34,13.89,10.4
404.5,499,twowheeler,52152366#0_0,12.54,11.11,12.9
404.5,620,car,:1176978438_2_0,12.73,11.11,14.6
404.5,671,twowheeler,:1177160471_0_0,15.62,13.89,12.5
405.0,299,twowheeler,:cluster_5424222000_664446587_11_0,7.01,6.19,13.3
405.0,499,twowheeler,52152366#0_0,13.36,11.11,20.3
405.0,620,car,50219794#9_0,13.11,11.11,18.0
405.5,261,twowheeler,1251129390#1_1,12.51,11.11,12.6
405.5,395,twowheeler,:11125046588_4_0,12.53,11.11,12.8
405.5,499,twowheeler,52152366#0_0,13.35,11.11,20.1
405.5,620,car,50219794#9_0,12.47,11.11,12.3
405.5,623,twowheeler,102688627#3_0,12.3,11.11,10.7
406.0,314,autorickshaw,:1177160807_0_0,12.24,11.11,10.2
406.0,493,twowheeler,1198952555#2_0,12.31,11.11,10.8
406.0,499,twowheeler,52152366#0_0,12.53,11.11,12.8
406.0,620,car,50219794#9_0,13.08,11.11,17.7
406.5,447,twowheeler,:1177161154_2_0,9.17,8.3,10.5
406.5,499,twowheeler,52152366#0_0,12.9,11.11,16.1
406.5,560,car,:663825934_7_0,7.82,7.03,11.2
406.5,620,car,50219794#9_0,12.89,11.11,16.0
407.0,261,twowheeler,1251129390#1_1,12.52,11.11,12.7
407.0,314,autorickshaw,-1198952555#0_0,12.25,11.11,10.2
407.0,499,twowheeler,52152366#0_0,12.56,11.11,13.1
407.0,620,car,50219794#9_0,12.94,11.11,16.5
407.0,623,twowheeler,102688627#3_0,12.49,11.11,12.4
407.0,676,car,1419352712_0,12.28,11.11,10.5
407.5,499,twowheeler,52152366#0_0,12.71,11.11,14.4
407.5,620,car,50219794#9_0,12.76,11.11,14.9
408.0,249,twowheeler,1126633510#0_0,12.23,11.11,10.1
408.0,499,twowheeler,52152366#0_0,13.27,11.11,19.5
408.0,620,car,50219794#9_0,12.89,11.11,16.1
408.5,447,twowheeler,102688627#4_0,13.06,11.11,17.5
408.5,499,twowheeler,52152366#0_0,12.7,11.11,14.3
408.5,620,car,50219794#9_0,13.03,11.11,17.3
409.0,499,twowheeler,52152366#0_0,13.72,11.11,23.5
409.0,620,car,50219794#9_0,12.96,11.11,16.6
409.0,623,twowheeler,102688627#3_0,12.44,11.11,12.0
409.0,676,car,1419352712_0,12.51,11.11,12.6
409.5,395,twowheeler,-1198952555#0_0,12.55,11.11,13.0
409.5,447,twowheeler,102688627#4_0,12.31,11.11,10.8
409.5,499,twowheeler,52152366#0_0,12.97,11.11,16.7
409.5,620,car,:1189036870_3_0,12.7,11.11,14.3
410.0,395,twowheeler,-1198952555#0_0,12.29,11.11,10.7
410.0,499,twowheeler,52152366#0_0,12.48,11.11,12.3
410.0,620,car,50219794#10_0,12.83,11.11,15.4
410.0,676,car,1419352712_0,12.48,11.11,12.3
410.0,681,twowheeler,:1177160524_8_0,4.12,3.65,13.0
410.5,395,twowheeler,-1198952555#0_0,12.23,11.11,10.1
410.5,509,twowheeler,:664472776_3_0,6.69,6.02,11.1
410.5,620,car,50219794#10_0,12.77,11.11,14.9
410.5,676,car,1419352712_0,12.23,11.11,10.1
411.0,416,car,102688627#0_0,12.32,11.11,10.9
411.0,620,car,50219794#10_0,13.06,11.11,17.6
411.0,676,car,1419352712_0,12.5,11.11,12.5
411.5,416,car,102688627#0_0,12.4,11.11,11.6
411.5,620,car,50219794#10_0,12.7,11.11,14.3
411.5,623,twowheeler,102688627#4_0,12.33,11.11,11.0
411.5,676,car,1419352712_0,12.46,11.11,12.2
412.0,249,twowheeler,1126633510#0_0,12.31,11.11,10.8
412.0,620,car,:663804415_3_0,12.86,11.11,15.8
412.5,393,twowheeler,:cluster_10943433501_10943433503_17_0,11.21,10.03,11.8
412.5,395,twowheeler,749341589#0_0,12.6,11.11,13.4
412.5,416,car,102688627#0_0,12.27,11.11,10.5
412.5,620,car,:663804415_3_0,12.88,11.11,15.9
412.5,671,twowheeler,-103050337_0,15.37,13.89,10.7
413.0,249,twowheeler,1126633510#0_0,12.31,11.11,10.8
413.0,395,twowheeler,749341589#0_0,12.25,11.11,10.3
413.0,416,car,102688627#0_0,12.51,11.11,12.6
413.0,620,car,50219794#11_0,12.5,11.11,12.5
413.5,395,twowheeler,749341589#0_0,12.35,11.11,11.2
413.5,499,twowheeler,-103230526#1_0,3.44,2.78,23.6
413.5,620,car,50219794#11_0,12.79,11.11,15.2
413.5,623,twowheeler,102688627#4_0,12.31,11.11,10.8
413.5,676,car,1419352712_0,12.41,11.11,11.7
414.0,395,twowheeler,749341589#0_0,12.28,11.11,10.6
414.0,499,twowheeler,-103230526#1_0,3.44,2.78,23.6
414.0,620,car,50219794#11_0,13.08,11.11,17.7
414.0,671,twowheeler,-103050337_0,15.62,13.89,12.5
414.5,395,twowheeler,:1190100064_0_0,12.5,11.11,12.5
414.5,592,autorickshaw,:1190100107_2_0,12.4,11.11,11.6
414.5,620,car,50219794#11_0,12.56,11.11,13.1
415.0,416,car,102688627#0_0,12.34,11.11,11.0
415.0,592,autorickshaw,102690992#1_0,12.5,11.11,12.5
415.0,620,car,50219794#11_0,12.73,11.11,14.6
415.0,663,twowheeler,1546903355_0,12.8,11.11,15.2
415.0,676,car,1419352712_0,12.31,11.11,10.8
415.0,687,twowheeler,103082314#1_0,12.33,11.11,10.9
415.5,395,twowheeler,749341589#1_0,12.61,11.11,13.5
415.5,416,car,102688627#0_0,12.24,11.11,10.2
415.5,499,twowheeler,:1191863830_8_0,3.26,2.78,17.2
415.5,620,car,50219794#11_0,12.49,11.11,12.4
415.5,663,twowheeler,1546903355_0,13.08,11.11,17.8
415.5,676,car,1419352712_0,12.35,11.11,11.2
416.0,395,twowheeler,749341589#1_0,12.5,11.11,12.5
416.0,416,car,102688627#0_0,12.25,11.11,10.3
416.0,620,car,:1177160599_3_0,11.02,9.6,14.7
416.0,663,twowheeler,1546903355_0,13.11,11.11,18.0
416.0,676,car,1419352712_0,12.46,11.11,12.2
416.5,416,car,102688627#0_0,12.27,11.11,10.4
416.5,620,car,:1177160599_3_0,10.72,9.6,11.7
416.5,663,twowheeler,1546903355_0,12.92,11.11,16.3
417.0,249,twowheeler,:10560867456_0_0,12.26,11.11,10.3
417.0,499,twowheeler,103230526#1_0,3.36,2.78,20.9
417.0,620,car,:1177160599_3_0,11.09,9.6,15.5
417.0,663,twowheeler,1546903355_0,12.96,11.11,16.6
417.5,393,twowheeler,-1178005978#0_0,15.32,13.89,10.3
417.5,663,twowheeler,1546903355_0,12.88,11.11,16.0
418.0,592,autorickshaw,102690992#1_0,12.5,11.11,12.5
418.0,663,twowheeler,1546903355_0,12.74,11.11,14.7
418.5,416,car,102688627#1_0,12.26,11.11,10.4
418.5,509,twowheeler,52155752#0_0,15.6,13.89,12.3
418.5,676,car,1419352711#0_0,12.29,11.11,10.6
419.0,416,car,102688627#1_0,12.42,11.11,11.8
419.0,663,twowheeler,1546903355_0,12.85,11.11,15.7
419.0,676,car,1419352711#0_0,12.41,11.11,11.7
419.5,393,twowheeler,-1178005978#0_0,15.32,13.89,10.3
419.5,416,car,102688627#1_0,12.34,11.11,11.1
419.5,592,autorickshaw,102690992#1_0,12.49,11.11,12.4
419.5,676,car,1419352711#0_0,12.36,11.11,11.3
420.0,663,twowheeler,:1177160399_3_0,12.31,11.11,10.8
420.5,560,car,52155752#0_0,15.67,13.89,12.8
420.5,676,car,1419352711#0_0,12.5,11.11,12.6
421.0,416,car,102688627#1_0,12.24,11.11,10.2
421.0,663,twowheeler,102690982#1_0,13.16,11.11,18.5
421.0,676,car,1419352711#0_0,12.39,11.11,11.5
421.5,560,car,52155752#0_0,15.33,13.89,10.4
421.5,687,twowheeler,:1190128225_11_0,4.03,3.65,10.5
422.0,391,twowheeler,:cluster_1177211428_1177211911_15_0,4.38,3.95,10.9
422.0,416,car,:1177161508_6_0,12.39,11.11,11.5
422.0,663,twowheeler,102690982#1_0,12.32,11.11,10.9
422.0,676,car,1419352711#0_0,12.46,11.11,12.2
422.5,509,twowheeler,52155752#0_0,15.53,13.89,11.8
422.5,560,car,52155752#0_0,15.38,13.89,10.7
422.5,663,twowheeler,102690982#1_0,12.24,11.11,10.2
422.5,676,car,1419352711#0_0,12.47,11.11,12.2
423.0,249,twowheeler,1126633510#1_0,12.25,11.11,10.3
423.0,560,car,52155752#0_0,15.47,13.89,11.4
423.0,592,autorickshaw,102690992#2_0,12.45,11.11,12.0
423.0,676,car,1419352711#0_0,12.33,11.11,11.0
423.5,509,twowheeler,:1177161573_13_0,15.4,13.89,10.9
423.5,560,car,52155752#0_0,15.48,13.89,11.4
424.0,560,car,52155752#0_0,15.69,13.89,12.9
424.0,592,autorickshaw,102690992#2_0,12.25,11.11,10.3
424.0,663,twowheeler,:1190100498_2_0,12.95,11.11,16.5
424.0,676,car,1419352711#0_0,12.45,11.11,12.1
424.5,509,twowheeler,52155752#1_0,15.4,13.89,10.9
424.5,560,car,52155752#0_0,15.61,13.89,12.4
424.5,663,twowheeler,102690982#2_0,12.33,11.11,11.0
425.0,509,twowheeler,52155752#1_0,15.31,13.89,10.2
425.0,663,twowheeler,102690982#2_0,12.56,11.11,13.1
425.0,676,car,1419352711#0_0,12.29,11.11,10.6
425.5,560,car,52155752#0_0,15.34,13.89,10.5
425.5,663,twowheeler,102690982#2_0,13.01,11.11,17.1
426.0,416,car,102688627#3_0,12.25,11.11,10.3
426.0,560,car,:1177161573_13_0,15.63,13.89,12.5
426.0,663,twowheeler,102690982#2_0,13.02,11.11,17.2
426.0,676,car,1419352711#0_0,12.51,11.11,12.6
426.5,592,autorickshaw,102690992#2_0,12.27,11.11,10.4
426.5,663,twowheeler,102690982#2_0,12.29,11.11,10.6
427.0,560,car,52155752#1_0,15.37,13.89,10.7
427.0,592,autorickshaw,102690992#2_0,12.44,11.11,12.0
427.0,676,car,:1190100277_0_0,12.44,11.11,12.0
427.5,416,car,102688627#3_0,12.47,11.11,12.3
427.5,560,car,52155752#1_0,15.58,13.89,12.1
427.5,663,twowheeler,102690982#2_0,12.59,11.11,13.3
427.5,676,car,1419352711#1_0,12.49,11.11,12.5
427.5,711,twowheeler,1178006786_0,15.7,13.89,13.0
428.0,560,car,52155752#1_0,15.6,13.89,12.3
428.0,592,autorickshaw,102690992#2_0,12.42,11.11,11.8
428.0,663,twowheeler,102690982#2_0,12.7,11.11,14.3
428.5,560,car,52155752#1_0,15.63,13.89,12.5
428.5,711,twowheeler,1178006786_0,15.54,13.89,11.9
429.0,509,twowheeler,52155752#1_0,15.38,13.89,10.7
429.0,560,car,52155752#1_0,15.36,13.89,10.6
429.0,663,twowheeler,102690982#2_0,12.49,11.11,12.4
429.5,509,twowheeler,52155752#1_0,15.4,13.89,10.8
429.5,663,twowheeler,102690982#2_0,12.31,11.11,10.8
429.5,676,car,1419352711#1_0,12.37,11.11,11.3
430.0,509,twowheeler,52155752#1_0,15.54,13.89,11.9
430.0,715,twowheeler,102961717#0_0,15.71,13.89,13.1
430.5,560,car,52155752#1_0,15.7,13.89,13.0
431.0,416,car,102688627#4_0,12.43,11.11,11.9
431.0,509,twowheeler,:cluster_1177160373_664472773_13_0,15.39,13.89,10.8
431.0,663,twowheeler,102690982#2_0,12.76,11.11,14.8
431.0,687,twowheeler,-103082314#1_0,12.23,11.11,10.1
431.5,249,twowheeler,102688631#1_0,12.31,11.11,10.8
431.5,416,car,102688627#4_0,12.46,11.11,12.2
431.5,460,car,:1190100058_0_0,7.71,6.88,12.0
431.5,715,twowheeler,102961717#0_0,15.35,13.89,10.5
432.0,663,twowheeler,:663943275_7_0,12.66,11.11,14.0
432.0,711,twowheeler,:10943435169_0_0,7.23,6.42,12.6
432.0,715,twowheeler,102961717#0_0,15.55,13.89,11.9
432.5,509,twowheeler,103050330#0_0,15.61,13.89,12.4
432.5,711,twowheeler,:10943435169_0_0,7.06,6.42,10.0
432.5,715,twowheeler,102961717#0_0,15.51,13.89,11.6
433.0,663,twowheeler,102690982#3_0,12.32,11.11,10.9
433.5,227,twowheeler,:1191863749_2_0,7.18,6.49,10.6
433.5,443,twowheeler,:cluster_10281958925_10281958926_6508834064_6508834065_#1more_9_0,9.47,8.03,17.9
433.5,663,twowheeler,102690982#3_0,13.02,11.11,17.2
434.0,715,twowheeler,102961717#0_0,15.57,13.89,12.1
434.5,496,car,1126633510#0_0,12.28,11.11,10.5
434.5,663,twowheeler,102690982#3_0,13.02,11.11,17.2
435.0,460,car,52152323#0_0,12.23,11.11,10.1
435.0,663,twowheeler,102690982#3_0,12.48,11.11,12.3
435.5,249,twowheeler,:1190100199_0_0,12.32,11.11,10.9
435.5,443,twowheeler,:cluster_10281958925_10281958926_6508834064_6508834065_#1more_17_0,9.32,8.03,16.1
435.5,663,twowheeler,102690982#3_0,12.48,11.11,12.4
436.0,443,twowheeler,:cluster_10281958925_10281958926_6508834064_6508834065_#1more_17_0,9.12,8.03,13.5
436.0,460,car,:cluster_10943717330_6470135655_4_0,12.43,11.11,11.9
436.0,715,twowheeler,102961717#0_0,15.51,13.89,11.7
436.5,460,car,:cluster_10943717330_6470135655_4_0,12.38,11.11,11.4
436.5,663,twowheeler,102690982#3_0,12.38,11.11,11.4
437.0,715,twowheeler,102961717#0_0,15.56,13.89,12.0
438.0,249,twowheeler,102688631#2_0,12.25,11.11,10.3
438.0,460,car,:cluster_10943717330_6470135655_4_0,12.39,11.11,11.5
438.0,509,twowheeler,:1177161698_10_0,8.72,7.79,12.0
438.0,663,twowheeler,102690982#3_0,12.39,11.11,11.5
438.5,687,twowheeler,1435087429_0,12.32,11.11,10.9
438.5,711,twowheeler,1087118362#8_0,12.41,11.11,11.7
438.5,715,twowheeler,102961717#0_0,15.89,13.89,14.4
439.0,249,twowheeler,102688631#3_0,12.29,11.11,10.6
439.0,555,twowheeler,:cluster_1177211838_13300645525_13300645528_0_0,6.86,6.14,11.8
439.0,689,twowheeler,:cluster_10281958922_663940594_1_1,16.27,13.89,17.2
439.5,496,car,1126633510#0_0,12.22,11.11,10.0
439.5,555,twowheeler,:cluster_1177211838_13300645525_13300645528_0_0,6.86,6.14,11.7
439.5,560,car,52155750#1_0,15.31,13.89,10.2
439.5,689,twowheeler,:cluster_10281958922_663940594_1_1,15.53,13.89,11.8
439.5,711,twowheeler,1087118362#8_0,12.44,11.11,12.0
439.5,715,twowheeler,:10680197981_1_0,15.54,13.89,11.9
439.5,717,twowheeler,:1177211334_5_0,4.28,3.65,17.3
439.5,731,twowheeler,:664446125_0_0,12.86,11.11,15.7
440.0,689,twowheeler,1251129390#0_1,13.19,11.11,18.7
440.0,717,twowheeler,:1177211334_5_0,4.12,3.65,12.9
440.5,249,twowheeler,102688631#3_0,12.28,11.11,10.6
440.5,496,car,1126633510#0_0,12.25,11.11,10.3
440.5,560,car,52155750#1_0,15.69,13.89,13.0
440.5,689,twowheeler,1251129390#0_1,12.8,11.11,15.2
440.5,711,twowheeler,:1177160716_0_0,12.33,11.11,11.0
440.5,715,twowheeler,102961717#1_0,15.74,13.89,13.4
441.0,496,car,1126633510#0_0,12.26,11.11,10.4
441.0,560,car,:1177161675_7_0,15.42,13.89,11.0
441.0,689,twowheeler,1251129390#0_1,13.01,11.11,17.1
441.0,711,twowheeler,1087118362#9_0,12.22,11.11,10.0
441.0,715,twowheeler,102961717#1_0,15.61,13.89,12.4
441.5,687,twowheeler,1435087429_0,12.24,11.11,10.2
441.5,689,twowheeler,1251129390#0_1,13.24,11.11,19.2
442.0,249,twowheeler,102688631#4_0,12.25,11.11,10.3
442.0,496,car,1126633510#0_0,12.24,11.11,10.2
442.0,689,twowheeler,1251129390#0_1,12.37,11.11,11.4
442.0,711,twowheeler,1087118362#9_0,12.37,11.11,11.3
442.0,715,twowheeler,:10680197991_1_0,15.89,13.89,14.4
442.0,731,twowheeler,:664446124_1_0,12.41,11.11,11.7
442.5,663,twowheeler,102690982#4_0,12.96,11.11,16.7
442.5,689,twowheeler,1251129390#0_1,12.48,11.11,12.4
442.5,731,twowheeler,:664446124_1_0,13.66,11.11,22.9
443.0,314,autorickshaw,102688631#1_0,12.28,11.11,10.5
443.0,460,car,52152323#3_0,12.33,11.11,10.9
443.0,560,car,52155750#2_0,15.28,13.89,10.0
443.0,676,car,102690992#0_0,12.33,11.11,11.0
443.0,689,twowheeler,1251129390#0_1,13.18,11.11,18.6
443.0,731,twowheeler,52152219#1_0,13.41,11.11,20.7
443.5,314,autorickshaw,102688631#1_0,12.26,11.11,10.3
443.5,460,car,52152323#3_0,12.23,11.11,10.1
443.5,560,car,52155750#2_0,15.61,13.89,12.4
443.5,689,twowheeler,1251129390#0_1,12.36,11.11,11.3
443.5,731,twowheeler,52152219#1_0,13.55,11.11,22.0
444.0,663,twowheeler,102690982#4_0,12.32,11.11,10.9
444.0,689,twowheeler,1251129390#0_1,12.77,11.11,15.0
444.0,731,twowheeler,52152219#1_0,14.21,11.11,27.9
444.5,249,twowheeler,102688631#5_0,12.27,11.11,10.4
444.5,560,car,52155750#2_0,15.28,13.89,10.0
444.5,663,twowheeler,102690982#4_0,12.26,11.11,10.3
444.5,689,twowheeler,1251129390#0_1,12.38,11.11,11.4
444.5,731,twowheeler,52152219#1_0,13.83,11.11,24.5
445.0,555,twowheeler,-101972912#0_0,15.41,13.89,11.0
445.0,663,twowheeler,102690982#4_0,12.99,11.11,17.0
445.0,676,car,102690992#1_0,12.27,11.11,10.4
445.0,689,twowheeler,1251129390#0_1,13.4,11.11,20.6
445.0,711,twowheeler,1087118362#9_0,12.31,11.11,10.8
445.0,731,twowheeler,52152219#1_0,14.11,11.11,27.0
445.5,663,twowheeler,102690982#4_0,12.62,11.11,13.6
445.5,689,twowheeler,1251129390#0_1,12.81,11.11,15.3
445.5,711,twowheeler,1087118362#9_0,12.61,11.11,13.5
445.5,715,twowheeler,:10680197995_0_0,15.46,13.89,11.3
445.5,731,twowheeler,52152219#1_0,14.31,11.11,28.8
446.0,663,twowheeler,102690982#4_0,12.93,11.11,16.3
446.0,676,car,102690992#1_0,12.3,11.11,10.7
446.0,689,twowheeler,1251129390#0_1,12.56,11.11,13.1
446.0,711,twowheeler,:1177161703_3_0,12.57,11.11,13.1
446.0,731,twowheeler,52152219#1_0,14.33,11.11,29.0
446.0,737,twowheeler,102961717#2_0,15.45,13.89,11.2
446.5,663,twowheeler,102690982#4_0,13.02,11.11,17.2
446.5,676,car,102690992#1_0,12.46,11.11,12.1
446.5,689,twowheeler,1251129390#0_1,12.86,11.11,15.8
446.5,715,twowheeler,:10680197995_0_0,15.89,13.89,14.4
446.5,731,twowheeler,52152219#1_0,14.44,11.11,30.0
447.0,346,car,103230607#5_0,15.36,13.89,10.6
447.0,663,twowheeler,102690982#4_0,12.48,11.11,12.3
447.0,676,car,102690992#1_0,12.47,11.11,12.2
447.0,689,twowheeler,1251129390#0_1,13.48,11.11,21.4
447.0,731,twowheeler,52152219#1_0,14.53,11.11,30.8
447.5,663,twowheeler,102690982#4_0,12.88,11.11,15.9
447.5,676,car,102690992#1_0,12.26,11.11,10.3
447.5,689,twowheeler,1251129390#0_1,12.93,11.11,16.4
447.5,731,twowheeler,52152219#1_0,13.87,11.11,24.8
448.0,460,car,52152323#5_0,12.48,11.11,12.4
448.0,496,car,1126633510#1_0,12.25,11.11,10.3
448.0,663,twowheeler,102690982#4_0,12.23,11.11,10.1
448.0,676,car,102690992#1_0,12.45,11.11,12.1
448.0,689,twowheeler,1251129390#0_1,13.42,11.11,20.8
448.0,715,twowheeler,102961717#3_0,15.62,13.89,12.5
448.0,731,twowheeler,52152219#1_0,14.44,11.11,30.0
448.0,737,twowheeler,102961717#3_0,15.53,13.89,11.8
448.5,496,car,1126633510#1_0,12.29,11.11,10.6
448.5,676,car,102690992#1_0,12.41,11.11,11.7
448.5,689,twowheeler,1251129390#0_1,12.23,11.11,10.1
448.5,737,twowheeler,102961717#3_0,15.46,13.89,11.3
449.0,395,twowheeler,102688631#2_0,12.44,11.11,12.0
449.0,689,twowheeler,1251129390#0_1,13.24,11.11,19.2
449.0,717,twowheeler,:1177211468_6_0,16.14,13.89,16.2
449.5,676,car,102690992#1_0,12.29,11.11,10.6
449.5,689,twowheeler,:1177211539_0_1,12.38,11.11,11.4
449.5,715,twowheeler,102961717#3_0,15.58,13.89,12.1
449.5,717,twowheeler,:1177211468_6_0,15.86,13.89,14.2
450.0,689,twowheeler,1251129390#1_1,13.45,11.11,21.0
450.0,717,twowheeler,101972960#1_0,15.88,13.89,14.3
450.5,346,car,103230607#5_0,15.35,13.89,10.5
450.5,676,car,:cluster_11942000232_664472748_13_0,12.31,11.11,10.8
450.5,689,twowheeler,1251129390#1_1,12.63,11.11,13.7
450.5,715,twowheeler,:1189036766_0_0,15.28,13.89,10.0
451.0,676,car,:cluster_11942000232_664472748_13_0,12.39,11.11,11.6
451.0,689,twowheeler,1251129390#1_1,12.5,11.11,12.5
451.0,711,twowheeler,1087118362#11_0,12.25,11.11,10.3
451.0,715,twowheeler,102961717#4_0,15.78,13.89,13.6
451.5,689,twowheeler,1251129390#1_1,13.02,11.11,17.2
451.5,711,twowheeler,1087118362#11_0,12.28,11.11,10.6
451.5,717,twowheeler,:1177211769_6_0,8.85,7.64,15.9
452.0,395,twowheeler,102688631#3_0,12.26,11.11,10.3
452.0,689,twowheeler,1251129390#1_1,12.84,11.11,15.6
452.0,717,twowheeler,:1177211769_6_0,8.93,7.64,16.9
452.5,314,autorickshaw,102688631#4_0,12.24,11.11,10.2
452.5,395,twowheeler,102688631#3_0,12.51,11.11,12.6
452.5,521,twowheeler,1251129390#3_1,12.28,11.11,10.5
452.5,689,twowheeler,1251129390#1_1,12.87,11.11,15.9
452.5,731,twowheeler,:cluster_13298747750_13298747754_7007141699_3_0,11.7,9.93,17.9
453.0,731,twowheeler,:cluster_13298747750_13298747754_7007141699_3_0,12.94,9.93,30.3
453.5,711,twowheeler,1087118362#11_0,12.56,11.11,13.0
453.5,731,twowheeler,1126633510#0_0,12.86,11.11,15.7
454.0,521,twowheeler,1251129390#3_1,12.26,11.11,10.4
454.0,711,twowheeler,1087118362#11_0,12.4,11.11,11.6
454.0,731,twowheeler,1126633510#0_0,14.11,11.11,27.0
454.5,227,twowheeler,-103230574_0,3.07,2.78,10.5
454.5,395,twowheeler,:6469974905_3_0,12.28,11.11,10.5
454.5,555,twowheeler,:1177211571_4_0,15.52,13.89,11.7
454.5,731,twowheeler,1126633510#0_0,13.72,11.11,23.5
455.0,395,twowheeler,:6469974905_3_0,12.64,11.11,13.7
455.0,521,twowheeler,1251129390#3_1,12.27,11.11,10.5
455.0,676,car,102690992#2_0,12.45,11.11,12.1
455.0,731,twowheeler,1126633510#0_0,14.1,11.11,26.9
455.5,676,car,102690992#2_0,12.46,11.11,12.2
455.5,731,twowheeler,1126633510#0_0,13.42,11.11,20.8
455.5,750,car,1275560131_0,3.06,2.78,10.2
456.0,227,twowheeler,-103230574_0,3.07,2.78,10.6
456.0,395,twowheeler,102688631#5_0,12.48,11.11,12.4
456.0,731,twowheeler,1126633510#0_0,14.48,11.11,30.3
456.5,395,twowheeler,102688631#5_0,12.42,11.11,11.8
456.5,731,twowheeler,1126633510#0_0,14.07,11.11,26.7
456.5,750,car,1275560131_0,3.16,2.78,13.6
457.0,395,twowheeler,102688631#5_0,12.58,11.11,13.2
457.0,681,twowheeler,-52155750#2_0,15.65,13.89,12.6
457.0,731,twowheeler,1126633510#0_0,13.56,11.11,22.0
457.0,750,car,1275560131_0,3.16,2.78,13.6
457.5,676,car,102690992#2_0,12.4,11.11,11.6
457.5,681,twowheeler,-52155750#2_0,15.66,13.89,12.7
457.5,731,twowheeler,1126633510#0_0,13.75,11.11,23.8
458.0,486,car,:cluster_10917990606_663844223_5_0,6.61,5.75,15.0
458.0,731,twowheeler,1126633510#0_0,14.56,11.11,31.1
458.5,486,car,:cluster_10917990606_663844223_5_0,7.08,5.75,23.1
458.5,496,car,102688631#1_0,12.25,11.11,10.3
458.5,731,twowheeler,1126633510#0_0,13.55,11.11,21.9
459.0,486,car,:cluster_10917990606_663844223_5_0,6.49,5.75,12.9
459.0,731,twowheeler,1126633510#0_0,13.46,11.11,21.2
459.5,496,car,102688631#1_0,12.26,11.11,10.3
459.5,731,twowheeler,1126633510#0_0,14.12,11.11,27.1
460.0,731,twowheeler,1126633510#0_0,13.85,11.11,24.7
460.5,227,twowheeler,-103230574_0,3.08,2.78,11.0
460.5,521,twowheeler,1251129391_0,12.27,11.11,10.5
460.5,731,twowheeler,1126633510#0_0,14.43,11.11,29.8
461.0,227,twowheeler,-103230574_0,3.08,2.78,11.0
461.0,496,car,102688631#2_0,12.23,11.11,10.1
461.0,731,twowheeler,1126633510#0_0,13.74,11.11,23.7
461.5,521,twowheeler,1251129391_0,12.23,11.11,10.1
461.5,635,twowheeler,1251129390#3_0,12.25,11.11,10.3
461.5,731,twowheeler,1126633510#0_0,14.49,11.11,30.4
462.0,540,car,:cluster_13300645520_13300645530_663844204_5_0,8.48,7.61,11.5
462.0,635,twowheeler,1251129390#3_0,12.36,11.11,11.2
462.0,731,twowheeler,1126633510#0_0,14.23,11.11,28.1
462.0,750,car,:11843639556_4_0,3.11,2.78,12.0
462.5,540,car,:cluster_13300645520_13300645530_663844204_5_0,8.53,7.61,12.1
462.5,635,twowheeler,1251129390#3_0,12.34,11.11,11.1
462.5,731,twowheeler,1126633510#0_0,13.32,11.11,19.9
463.0,635,twowheeler,1251129390#3_0,12.54,11.11,12.9
463.0,731,twowheeler,1126633510#0_0,14.44,11.11,29.9
463.0,767,twowheeler,1275560131_0,3.16,2.78,13.8
463.5,635,twowheeler,1251129390#3_0,12.45,11.11,12.1
463.5,731,twowheeler,1126633510#1_0,14.28,11.11,28.5
463.5,767,twowheeler,1275560131_0,3.16,2.78,13.8
464.0,687,twowheeler,:1177211334_6_0,6.97,6.28,11.0
464.0,731,twowheeler,1126633510#1_0,14.33,11.11,29.0
464.5,731,twowheeler,1126633510#1_0,14.11,11.11,27.0
465.0,496,car,102688631#3_0,12.23,11.11,10.1
465.0,731,twowheeler,1126633510#1_0,14.12,11.11,27.1
465.0,773,twowheeler,-101966397#1_0,15.62,13.89,12.4
465.5,346,car,50219794#10_1,12.24,11.11,10.1
465.5,731,twowheeler,1126633510#1_0,14.56,11.11,31.1
465.5,775,twowheeler,50219794#13_0,12.41,11.11,11.7
466.0,731,twowheeler,1126633510#1_0,13.53,11.11,21.8
466.0,773,twowheeler,-101966397#1_0,15.47,13.89,11.4
466.0,775,twowheeler,50219794#13_0,12.68,11.11,14.1
466.5,731,twowheeler,1126633510#1_0,13.74,11.11,23.7
467.0,540,car,1128043714#1_0,12.29,11.11,10.6
467.0,731,twowheeler,1126633510#1_0,13.89,11.11,25.0
467.0,767,twowheeler,:11843639556_4_0,3.06,2.78,10.0
467.0,773,twowheeler,:1189868591_6_0,15.74,13.89,13.3
467.5,540,car,1128043714#1_0,12.56,11.11,13.1
467.5,555,twowheeler,101972898#2_0,15.48,13.89,11.5
467.5,731,twowheeler,1126633510#1_0,13.53,11.11,21.8
468.0,731,twowheeler,1126633510#1_0,13.6,11.11,22.5
468.0,775,twowheeler,50219794#13_0,12.23,11.11,10.1
468.5,540,car,1128043714#2_0,12.39,11.11,11.5
